playlist_title,video_title,video_url
2021 Important Cases,Right to be Forgotten | Important Judgments of 2021 | CLAT | Law Exams,https://www.youtube.com/watch?v=s0BHzbPo45g&list=PLj61oJGRK5Y4JlZMhQ7eALRln_W6AjqOl&index=1
2021 Important Cases,Skin- to- skin Contact Judgment| Sexual Assault Cases 2021| Important Judgments of 2021,https://www.youtube.com/watch?v=CpQIIlDJuE0&list=PLj61oJGRK5Y4JlZMhQ7eALRln_W6AjqOl&index=2
2021 Important Cases,UOI v. KA Najeeb | Important Cases of 2021,https://www.youtube.com/watch?v=HIc-m9Jylwo&list=PLj61oJGRK5Y4JlZMhQ7eALRln_W6AjqOl&index=3
Family Law,Sources of Hindu Law | Ancient & Modern Sources | Family Law,https://www.youtube.com/watch?v=ffe3E4MJ-kA&list=PLj61oJGRK5Y6ko5bnHd8hIbNwOBa6giBa&index=1
Family Law,Divorce (Talaq) Under Muslim Law | Types of Talaq,https://www.youtube.com/watch?v=8jZUjS3ez4Q&list=PLj61oJGRK5Y6ko5bnHd8hIbNwOBa6giBa&index=2
Family Law,Do daughters have right to inherit father's self acquired property? | Important Judgment,https://www.youtube.com/watch?v=eub1KbmRz6I&list=PLj61oJGRK5Y6ko5bnHd8hIbNwOBa6giBa&index=3
CPC | Civil Procedure Code,Difference between Judge and Magistrate | Indian Judiciary,https://www.youtube.com/watch?v=wcspthKBs3g&list=PLj61oJGRK5Y7_VQlOtx6q7APxjjeUzcWG&index=1
CPC | Civil Procedure Code,Tricks to Remember Orders of CPC | Learn CPC easily & quickly | Orders of Civil Procedure Code,https://www.youtube.com/watch?v=N1EEbgBOH4E&list=PLj61oJGRK5Y7_VQlOtx6q7APxjjeUzcWG&index=2
CPC | Civil Procedure Code,Tricks & Techniques to Remember Orders of CPC | Learn CPC quickly | Orders of Civil Procedure Code,https://www.youtube.com/watch?v=Qd1SzqrYZUw&list=PLj61oJGRK5Y7_VQlOtx6q7APxjjeUzcWG&index=3
CPC | Civil Procedure Code,Difference between Judgment Decree and Order | Civil Procedure Code,https://www.youtube.com/watch?v=HPRkYVqgo5s&list=PLj61oJGRK5Y7_VQlOtx6q7APxjjeUzcWG&index=4
Exams for Students,TOP Exams for Law Students | Exams after LL. B,https://www.youtube.com/watch?v=vH07tUyzmzc&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=1
Exams for Students,AIBE 2021 | New Exam Pattern | How to Prepare for AIBE Exam | New Pattern BCI AIBE,https://www.youtube.com/watch?v=hPn1mXEr1HU&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=2
Exams for Students,"IBPS SO Law Officer Exam 2021 | Know the Eligibility, Dates, Pattern & Syllabus IBPS",https://www.youtube.com/watch?v=pJGmyttJHCo&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=3
Exams for Students,Government Exams/Jobs for a Law Student | Career Options After LLB,https://www.youtube.com/watch?v=GNExywhBDZw&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=4
Exams for Students,Understand Full History of Israel-Palestine: Explained,https://www.youtube.com/watch?v=GL-Rv2Zy8jQ&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=5
Exams for Students,Battle for Jerusalem 2021 | Israel-Palestine Conflict,https://www.youtube.com/watch?v=vnld0iAEXQQ&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=6
Exams for Students,Evolution and History of Civil Services in India | UPSC Exam in India,https://www.youtube.com/watch?v=BrWo8EHL8Is&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=7
Exams for Students,Must Know Cases of 2021 | Top Cases for 2021 Exams,https://www.youtube.com/watch?v=3e1JE9o-wjE&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=8
Exams for Students,August 2021 Monthly Current Affairs | August 2021 | Current Affairs 2021,https://www.youtube.com/watch?v=ls9MUKD0_RA&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=9
Exams for Students,How to Crack a Job Interview | How to Get a Job?,https://www.youtube.com/watch?v=r9pgdxIvtEA&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=10
Exams for Students,5 Benefits of Bar Council Registration in India | State Bar Council | AIBE,https://www.youtube.com/watch?v=d6l53YFQCMw&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=11
Exams for Students,Is Marital Rape a Crime in India? | Crime Against Women | IPC,https://www.youtube.com/watch?v=SfI8Y5fxBPY&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=12
Exams for Students,October 2021 Monthly Current Affairs | October 2021 | Current Affairs 2021,https://www.youtube.com/watch?v=BNNQX_4dNzg&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=13
Exams for Students,Farm Laws are getting REPEALED! Explained with Full Timeline,https://www.youtube.com/watch?v=x87wMtye4Cs&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=14
Exams for Students,IAS v. IPS v. IFS | What is the Difference?,https://www.youtube.com/watch?v=RBfp15_Ralg&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=15
Exams for Students,Rank of Police Officers in India | Indian Police Service | UPSC | State PSC,https://www.youtube.com/watch?v=HCzNNCHEWgo&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=16
Exams for Students,November 2021 Monthly Current Affairs | November 2021 | Current Affairs 2021,https://www.youtube.com/watch?v=hj0CYduxeSA&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=17
Exams for Students,December 2021 Monthly Current Affairs | December 2021 | Current Affairs 2021,https://www.youtube.com/watch?v=94mZSjK-RcQ&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=18
Exams for Students,GK Series on Computer Knowledge | Competitive Exams 2022,https://www.youtube.com/watch?v=IVdrYhkHINE&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=19
Exams for Students,BASICS of BANKING | For Competitive Exams 2022,https://www.youtube.com/watch?v=NGWesJRKw6Y&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=20
Exams for Students,Highest Paying Jobs in India 2022,https://www.youtube.com/watch?v=TJ0uzzOw46c&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=21
Exams for Students,January 2022 | Monthly Current Affairs| Current Affairs 2022,https://www.youtube.com/watch?v=h4h79aOf1K0&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=22
Exams for Students,Trick to Remember Full Fundamental Rights | Indian Constitution,https://www.youtube.com/watch?v=7jG6G-kIzD4&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=23
Exams for Students,Ukraine Russia Crisis | Russia Ukraine conflict explained,https://www.youtube.com/watch?v=ZhSMv-AB-jg&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=24
Exams for Students,February 2022 | Monthly Current Affairs| Current Affairs 2022,https://www.youtube.com/watch?v=MQHRdXqQB6M&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=25
Exams for Students,Most Important Current Affairs for Law Entrance Exams 2022 | CLAT | AILET | DU LLB,https://www.youtube.com/watch?v=M3O6bW8dDFE&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=26
Exams for Students,March 2022 | Monthly Current Affairs | Competitive Exams,https://www.youtube.com/watch?v=ul2eRvUikz4&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=27
Exams for Students,April 2022 | Monthly Current Affairs | Competitive Exams,https://www.youtube.com/watch?v=mJAjLWFDOoI&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=28
Exams for Students,Facts you didnt know about Presidents | Draupadi Murmu |Presidential Elections 2022,https://www.youtube.com/watch?v=CV1syXmbl-s&list=PLj61oJGRK5Y4fU9a1iBiVf2uF9pVhegbv&index=29
Important Topics for Competitive Exams,"CAB 2019 | Citizenship Amendment Bill, 2019 | Assam Protests",https://www.youtube.com/watch?v=ZUqv2xwCWi8&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=1
Important Topics for Competitive Exams,Indian Citizenship Act | Acquisition and Loss of Citizenship | Sec 3 - 10,https://www.youtube.com/watch?v=BKtdaRo-4tk&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=2
Important Topics for Competitive Exams,Important Recent Cases of 2019-2020 | Major Landmark judgments of 2019 - 2020,https://www.youtube.com/watch?v=NI_K630x6Qo&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=3
Important Topics for Competitive Exams,Important Legal GK 2020 | CLAT UG | Competitive Exams,https://www.youtube.com/watch?v=YbbMQDIUH8E&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=4
Important Topics for Competitive Exams,Most Important Rankings of 2020 | Current Affairs Yearly Compilation 2020 | CLAT UG 2021,https://www.youtube.com/watch?v=09lLGIlK_Y0&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=5
Important Topics for Competitive Exams,Right to Protest under Indian Constitution: Is it a Fundamental Right?,https://www.youtube.com/watch?v=oDzdknlxcms&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=6
Important Topics for Competitive Exams,Most Important Awards of 2020 | Current Affairs Yearly Compilation 2020 | CLAT UG 2021,https://www.youtube.com/watch?v=hl0SYKsD_SQ&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=7
Important Topics for Competitive Exams,Increasing Legal Age of Marriage for Girls in India - Yes or No?,https://www.youtube.com/watch?v=UMRCIbWVeOM&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=8
Important Topics for Competitive Exams,One Nation One Election- Explained!,https://www.youtube.com/watch?v=KzLj5FuOvos&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=9
Important Topics for Competitive Exams,Comedy and Contempt of Court in India | Freedom of Speech and Personal Liberty | Kunal Kamra,https://www.youtube.com/watch?v=QE2x15yWy8w&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=10
Important Topics for Competitive Exams,Anti Conversion Law - Is changing your Religion Illegal?,https://www.youtube.com/watch?v=7CqU20-by68&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=11
Important Topics for Competitive Exams,Why Arnab Goswami was Arrested and Why Supreme Court granted Bail,https://www.youtube.com/watch?v=aAMW4VAur1s&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=12
Important Topics for Competitive Exams,3 New Labour Codes | Labour Law Reforms,https://www.youtube.com/watch?v=kQZ_vjgSUDg&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=13
Important Topics for Competitive Exams,Do we have a Right to Privacy in India? | Indian Constitution Important Cases | Fundamental Right,https://www.youtube.com/watch?v=vca6MlZ3n9k&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=14
Important Topics for Competitive Exams,3 Farm Bill Review | Are they Good or Bad for Farmers?,https://www.youtube.com/watch?v=Oib04c4R6-U&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=15
Important Topics for Competitive Exams,What is UAPA Act | Unlawful Activities Prevention Act | 2019 Amendment Act,https://www.youtube.com/watch?v=1fPMyvpbvbA&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=16
Important Topics for Competitive Exams,"3 Important Investigating Agencies - CBI, ED, NCB",https://www.youtube.com/watch?v=vKuE-YtktuM&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=17
Important Topics for Competitive Exams,Right to Internet as a Fundamental Right,https://www.youtube.com/watch?v=6xsrVY3cpkA&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=18
Important Topics for Competitive Exams,Most Important Awards of 2020 | Yearly Awards and Honours Compilation 2019-2020,https://www.youtube.com/watch?v=tdTYmjXZuqE&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=19
Important Topics for Competitive Exams,Daughters Right to Property | Vineeta Sharma v. Rakesh Sharma Case Analysis 2020,https://www.youtube.com/watch?v=hDq8Uqo0bqg&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=20
Important Topics for Competitive Exams,India`s National Security Laws 2020,https://www.youtube.com/watch?v=Eb9II6xnMzc&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=21
Important Topics for Competitive Exams,The Truth about Custodial Violence in India,https://www.youtube.com/watch?v=33ReES81Tnk&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=22
Important Topics for Competitive Exams,Quiz on Important Judgments | Landmark and Recent Cases 2019-2020,https://www.youtube.com/watch?v=7zACHrQnWmY&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=23
Important Topics for Competitive Exams,Kya hai Lockdown vs. Curfew | 21 day Complete Lockdown | India,https://www.youtube.com/watch?v=VvC-FEjO2yM&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=24
Important Topics for Competitive Exams,Should you give CLAT UG? Law as a Career after 12th | CLAT UG 2021,https://www.youtube.com/watch?v=5zqxWRlQ8oU&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=25
Important Topics for Competitive Exams,How to file FIR? Section 154 of CRPC | What is FIR EXPLAINED,https://www.youtube.com/watch?v=_8aVFLGjmP8&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=26
Important Topics for Competitive Exams,Arnab Goswami Chat Leak and Privacy Policy | How safe its Watsapp Policy Update?,https://www.youtube.com/watch?v=2HRK1tEODgI&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=27
Important Topics for Competitive Exams,Tips and Tricks to remember Indian Constitution,https://www.youtube.com/watch?v=3PsH0-mfWzQ&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=28
Important Topics for Competitive Exams,Uttarakhand Glacier Burst | What caused the Uttarakhand Flood?,https://www.youtube.com/watch?v=Ei99UcxcnPE&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=29
Important Topics for Competitive Exams,World War 1 Explained | What happened during World War 1 | Reasons and Aftermath of WW1,https://www.youtube.com/watch?v=tijQPfaN4sI&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=30
Important Topics for Competitive Exams,"Story of World War 2 | Reasons, Impact and Aftermath of WW2",https://www.youtube.com/watch?v=f7W4bKFR4Ng&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=31
Important Topics for Competitive Exams,Shabnam Case and Remedies available to Death Penalty | Mercy Petition in India,https://www.youtube.com/watch?v=fV4VXd9IJBo&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=32
Important Topics for Competitive Exams,Government Exams/Jobs for a Law Student | Career Options After LLB,https://www.youtube.com/watch?v=GNExywhBDZw&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=33
Important Topics for Competitive Exams,Explained: Medical Termination of Pregnancy (Amendment) Bill 2021,https://www.youtube.com/watch?v=jBuTZ90jcRM&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=34
Important Topics for Competitive Exams,Jobs Quota for Locals? Reservation in Private Jobs: Explained,https://www.youtube.com/watch?v=D9WM8yDfxRU&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=35
Important Topics for Competitive Exams,TOP Exams for Law Students | Exams after LL. B,https://www.youtube.com/watch?v=vH07tUyzmzc&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=36
Important Topics for Competitive Exams,"""No Advertisements"" for Lawyers | Bar Council of India Rule 36",https://www.youtube.com/watch?v=lZYN_w3lC9M&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=37
Important Topics for Competitive Exams,Important and Controversial Judgments by Chief Justice Bobde | Important Judgments 2021,https://www.youtube.com/watch?v=XCPduJAAtzk&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=38
Important Topics for Competitive Exams,Types of VIP Security in India,https://www.youtube.com/watch?v=Dz1EWPn0dKY&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=39
Important Topics for Competitive Exams,"Difference between an Act, Bill, Ordinance, Rules, Regulations | Explained",https://www.youtube.com/watch?v=OVFy5r1m5Wo&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=40
Important Topics for Competitive Exams,How to Read a Case Citation,https://www.youtube.com/watch?v=lrwgc-Cbd5E&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=41
Important Topics for Competitive Exams,Understand Full History of Israel-Palestine: Explained,https://www.youtube.com/watch?v=GL-Rv2Zy8jQ&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=42
Important Topics for Competitive Exams,Battle for Jerusalem 2021 | Israel-Palestine Conflict,https://www.youtube.com/watch?v=vnld0iAEXQQ&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=43
Important Topics for Competitive Exams,Must Know Cases of 2021 | Top Cases for 2021 Exams,https://www.youtube.com/watch?v=3e1JE9o-wjE&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=44
Important Topics for Competitive Exams,August 2021 Monthly Current Affairs | August 2021 | Current Affairs 2021,https://www.youtube.com/watch?v=ls9MUKD0_RA&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=45
Important Topics for Competitive Exams,"OBC Act 2021 Explained, 105th Constitutional Amendment Act | Reservation System",https://www.youtube.com/watch?v=l8baX6PtaAA&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=46
Important Topics for Competitive Exams,5 Benefits of Bar Council Registration in India | State Bar Council | AIBE,https://www.youtube.com/watch?v=d6l53YFQCMw&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=47
Important Topics for Competitive Exams,Understand Supreme Court of India | Indian Constitution | Article 124-147,https://www.youtube.com/watch?v=v-2dyU0ANAs&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=48
Important Topics for Competitive Exams,AIBE Exam XVI 2021 | Full Question Paper with Answer Key,https://www.youtube.com/watch?v=fPYMUCrjzdo&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=49
Important Topics for Competitive Exams,October 2021 Monthly Current Affairs | October 2021 | Current Affairs 2021,https://www.youtube.com/watch?v=BNNQX_4dNzg&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=50
Important Topics for Competitive Exams,Article vs. Section | What is the Difference?,https://www.youtube.com/watch?v=IOOCnxkTjYk&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=51
Important Topics for Competitive Exams,Farm Laws are getting REPEALED! Explained with Full Timeline,https://www.youtube.com/watch?v=x87wMtye4Cs&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=52
Important Topics for Competitive Exams,IAS v. IPS v. IFS | What is the Difference?,https://www.youtube.com/watch?v=RBfp15_Ralg&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=53
Important Topics for Competitive Exams,Rank of Police Officers in India | Indian Police Service | UPSC | State PSC,https://www.youtube.com/watch?v=HCzNNCHEWgo&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=54
Important Topics for Competitive Exams,November 2021 Monthly Current Affairs | November 2021 | Current Affairs 2021,https://www.youtube.com/watch?v=hj0CYduxeSA&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=55
Important Topics for Competitive Exams,MUST Know Important Laws of India!,https://www.youtube.com/watch?v=K65DEXrR9As&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=56
Important Topics for Competitive Exams,Complete Current Affairs 2021 | Top 100 News | All Competitive Exams,https://www.youtube.com/watch?v=1g2IDXaWZys&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=57
Important Topics for Competitive Exams,December 2021 Monthly Current Affairs | December 2021 | Current Affairs 2021,https://www.youtube.com/watch?v=94mZSjK-RcQ&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=58
Important Topics for Competitive Exams,GK Series on Computer Knowledge | Competitive Exams 2022,https://www.youtube.com/watch?v=IVdrYhkHINE&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=59
Important Topics for Competitive Exams,Right to be Forgotten | Important Judgments of 2021 | CLAT | Law Exams,https://www.youtube.com/watch?v=s0BHzbPo45g&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=60
Important Topics for Competitive Exams,Skin- to- skin Contact Judgment| Sexual Assault Cases 2021| Important Judgments of 2021,https://www.youtube.com/watch?v=CpQIIlDJuE0&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=61
Important Topics for Competitive Exams,Do daughters have right to inherit father's self acquired property? | Important Judgment,https://www.youtube.com/watch?v=eub1KbmRz6I&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=62
Important Topics for Competitive Exams,Highest Paying Jobs in India 2022,https://www.youtube.com/watch?v=TJ0uzzOw46c&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=63
Important Topics for Competitive Exams,January 2022 | Monthly Current Affairs| Current Affairs 2022,https://www.youtube.com/watch?v=h4h79aOf1K0&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=64
Important Topics for Competitive Exams,Trick to Remember Full Fundamental Rights | Indian Constitution,https://www.youtube.com/watch?v=7jG6G-kIzD4&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=65
Important Topics for Competitive Exams,Ukraine Russia Crisis | Russia Ukraine conflict explained,https://www.youtube.com/watch?v=ZhSMv-AB-jg&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=66
Important Topics for Competitive Exams,May 2022 | Monthly Current Affairs | Competitive Exams,https://www.youtube.com/watch?v=YP1BarGGMX0&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=67
Important Topics for Competitive Exams,National Emblem Controversy Row | Why is it so Controversial? | Finology Legal,https://www.youtube.com/watch?v=Xu-KuOLqnd4&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=68
Important Topics for Competitive Exams,Facts you didnt know about Presidents | Draupadi Murmu |Presidential Elections 2022,https://www.youtube.com/watch?v=CV1syXmbl-s&list=PLj61oJGRK5Y51o7d8ItyOYUHSmM2aMp15&index=69
Criminal law,"What are these offences? Cognizable, Bailable and Compoundable Offences",https://www.youtube.com/watch?v=pYivG3i1o5E&list=PLj61oJGRK5Y5IaO_z_N5AgRrzwHWQMdZM&index=1
Criminal law,What is Bail? Section 436-439 of CrPC | Procedure for Bail,https://www.youtube.com/watch?v=IR82hUlSM8o&list=PLj61oJGRK5Y5IaO_z_N5AgRrzwHWQMdZM&index=2
Criminal law,Difference between IPC and CrPC | Indian Penal Code and Criminal Procedure Code Difference,https://www.youtube.com/watch?v=dVPedKxq7Sw&list=PLj61oJGRK5Y5IaO_z_N5AgRrzwHWQMdZM&index=3
Criminal law,"Drug Laws & Punishment in India | NDPS Act, 1985 Explained",https://www.youtube.com/watch?v=4Jci5NUeNyY&list=PLj61oJGRK5Y5IaO_z_N5AgRrzwHWQMdZM&index=4
Criminal law,Are Arrest & Custody the Same? | Police Custody v. Judicial Custody | Criminal Law,https://www.youtube.com/watch?v=5_tKpxLrvpw&list=PLj61oJGRK5Y5IaO_z_N5AgRrzwHWQMdZM&index=5
Criminal law,How long is a Life Sentence in India? | IPC | CrPC,https://www.youtube.com/watch?v=_8X3ehj-Y4Q&list=PLj61oJGRK5Y5IaO_z_N5AgRrzwHWQMdZM&index=6
"Article 370, 35A, Jammu and Kashmir",Article 370 & Jammu and Kashmir | Article 35 A,https://www.youtube.com/watch?v=sPELkkD6SWk&list=PLj61oJGRK5Y62p7noIZLJrMSnxZzPxOtm&index=1
"Article 370, 35A, Jammu and Kashmir",Indian Constitution Article 370 and Article 35 A | Jammu and Kashmir,https://www.youtube.com/watch?v=1W1mb83g39E&list=PLj61oJGRK5Y62p7noIZLJrMSnxZzPxOtm&index=2
Indian Penal Code,General Defences IPC | Section 76-106 IPC | Chapter 4 IPC,https://www.youtube.com/watch?v=OZMnJagCjxk&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=1
Indian Penal Code,Important Recent Cases of 2019-2020 | Major Landmark judgments of 2019 - 2020,https://www.youtube.com/watch?v=NI_K630x6Qo&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=2
Indian Penal Code,Culpable Homicide and Murder | Indian Penal Code | Section 299 and 300,https://www.youtube.com/watch?v=t2gc-hjdrd0&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=3
Indian Penal Code,Sedition in India | Sedition Law Explained | Section 124A IPC,https://www.youtube.com/watch?v=kV8OGuVOWGg&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=4
Indian Penal Code,"What are these offences? Cognizable, Bailable and Compoundable Offences",https://www.youtube.com/watch?v=pYivG3i1o5E&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=5
Indian Penal Code,How to file FIR? Section 154 of CRPC | What is FIR EXPLAINED,https://www.youtube.com/watch?v=_8aVFLGjmP8&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=6
Indian Penal Code,What is Bail? Section 436-439 of CrPC | Procedure for Bail,https://www.youtube.com/watch?v=IR82hUlSM8o&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=7
Indian Penal Code,Difference between IPC and CrPC | Indian Penal Code and Criminal Procedure Code Difference,https://www.youtube.com/watch?v=dVPedKxq7Sw&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=8
Indian Penal Code,How to Read a Case Citation,https://www.youtube.com/watch?v=lrwgc-Cbd5E&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=9
Indian Penal Code,Is Marital Rape a Crime in India? | Crime Against Women | IPC,https://www.youtube.com/watch?v=SfI8Y5fxBPY&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=10
Indian Penal Code,How long is a Life Sentence in India? | IPC | CrPC,https://www.youtube.com/watch?v=_8X3ehj-Y4Q&list=PLj61oJGRK5Y4Q010k11hLmt6niMpoVFq1&index=11
Recent Topics India,Article 370 & Jammu and Kashmir | Article 35 A,https://www.youtube.com/watch?v=sPELkkD6SWk&list=PLj61oJGRK5Y6mm08y9hvwZ4P6LFsFIgUJ&index=1
Recent Topics India,What is Triple Talaq | Triple Talaq Bill In Hindi | with Shayara Bano Case Analysis,https://www.youtube.com/watch?v=Id5lY5ce53w&list=PLj61oJGRK5Y6mm08y9hvwZ4P6LFsFIgUJ&index=2
Recent Topics India,Indian Constitution Article 370 and Article 35 A | Jammu and Kashmir,https://www.youtube.com/watch?v=1W1mb83g39E&list=PLj61oJGRK5Y6mm08y9hvwZ4P6LFsFIgUJ&index=3
Recent Topics India,How was India Formed | Princely States and Jammu and Kashmir,https://www.youtube.com/watch?v=FQgzbT9yaaw&list=PLj61oJGRK5Y6mm08y9hvwZ4P6LFsFIgUJ&index=4
